State,CYQ,Year,Quarter,Benefit,Benefit in a year,Benefit Rank,Average Weekly Benefit,High Benefit Date
DE,2013.1,2013,1,27494.667,108513.368,6577,56797.168,2009.1
DE,2013.2,2013,2,23471.142,104025.052,6986,56797.168,2009.1
DE,2013.3,2013,3,24996.08,101958.382,6826,56797.168,2009.1
DE,2013.4,2013,4,23785.495,99747.384,6949,56797.168,2009.1
DE,2014.1,2014,1,28636.36,100889.077,6453,56797.168,2009.1
DE,2014.2,2014,2,20364.3,97782.235,7310,56797.168,2009.1
DE,2014.3,2014,3,19438.617,92224.772,7417,56797.168,2009.1
DE,2014.4,2014,4,18351.902,86791.179,7555,56797.168,2009.1
DE,2015.1,2015,1,24162.644,82317.463,6896,56797.168,2009.1
DE,2015.2,2015,2,17846.09,79799.253,7626,56797.168,2009.1
DE,2015.3,2015,3,18267.873,78628.509,7571,56797.168,2009.1
DE,2015.4,2015,4,17397.067,77673.674,7667,56797.168,2009.1
DE,2016.1,2016,1,22187.798,75698.828,7118,56797.168,2009.1
DE,2016.2,2016,2,17195.467,75048.205,7694,56797.168,2009.1
DE,2016.3,2016,3,17359.488,74139.82,7671,56797.168,2009.1
DE,2016.4,2016,4,15480.732,72223.485,7913,56797.168,2009.1
DE,2017.1,2017,1,22282.736,72318.423,7104,56797.168,2009.1
DE,2017.2,2017,2,17076.92,72199.876,7714,56797.168,2009.1
DE,2017.3,2017,3,16820.837,71661.225,7740,56797.168,2009.1
DE,2017.4,2017,4,15024.533,71205.026,7977,56797.168,2009.1
DE,2018.1,2018,1,20468.921,69391.211,7297,56797.168,2009.1
FL,1971.1,1971,1,10943.779,10943.779,8490,826600.439,2009.3
FL,1971.2,1971,2,12096.661,23040.44,8348,826600.439,2009.3
FL,1971.3,1971,3,15088.725,38129.165,7970,826600.439,2009.3
FL,1971.4,1971,4,11274.086,49403.251,8444,826600.439,2009.3
FL,1972.1,1972,1,10141.55,48601.022,8593,826600.439,2009.3
FL,1972.2,1972,2,9017.196,45521.557,8760,826600.439,2009.3
FL,1972.3,1972,3,12711.745,43144.577,8277,826600.439,2009.3
FL,1972.4,1972,4,9418.164,41288.655,8700,826600.439,2009.3
FL,1973.1,1973,1,7947.813,39094.918,8904,826600.439,2009.3
FL,1973.2,1973,2,7872.824,37950.546,8919,826600.439,2009.3
FL,1973.3,1973,3,12886.127,38124.928,8257,826600.439,2009.3
FL,1973.4,1973,4,10643.149,39349.913,8525,826600.439,2009.3
FL,1974.1,1974,1,13820.42,45222.52,8140,826600.439,2009.3
FL,1974.2,1974,2,17691.965,55041.661,7642,826600.439,2009.3
FL,1974.3,1974,3,50833.7,92989.234,4608,826600.439,2009.3
FL,1974.4,1974,4,46430.824,128776.909,4903,826600.439,2009.3
FL,1975.1,1975,1,75746.904,190703.393,3474,826600.439,2009.3
FL,1975.2,1975,2,84180.614,257192.042,3200,826600.439,2009.3
FL,1975.3,1975,3,78357.562,284715.904,3380,826600.439,2009.3
FL,1975.4,1975,4,68625.948,306911.028,3722,826600.439,2009.3
FL,1976.1,1976,1,61285.812,292449.936,4032,826600.439,2009.3
FL,1976.2,1976,2,52351.696,260621.018,4521,826600.439,2009.3
FL,1976.3,1976,3,55763.006,238026.462,4307,826600.439,2009.3
FL,1976.4,1976,4,48036.8,217437.314,4782,826600.439,2009.3
FL,1977.1,1977,1,44482.574,200634.076,5034,826600.439,2009.3
FL,1977.2,1977,2,40392.701,188675.081,5404,826600.439,2009.3
FL,1977.3,1977,3,45530.544,178442.619,4964,826600.439,2009.3
FL,1977.4,1977,4,34359.444,164765.263,5915,826600.439,2009.3
FL,1978.1,1978,1,28167.52,148450.209,6506,826600.439,2009.3
FL,1978.2,1978,2,25797.571,133855.079,6732,826600.439,2009.3
FL,1978.3,1978,3,35643.008,123967.543,5816,826600.439,2009.3
FL,1978.4,1978,4,29202.784,118810.883,6380,826600.439,2009.3
FL,1979.1,1979,1,24301.608,114944.971,6887,826600.439,2009.3
FL,1979.2,1979,2,24061.323,113208.723,6911,826600.439,2009.3
FL,1979.3,1979,3,38031.508,115597.223,5610,826600.439,2009.3
FL,1979.4,1979,4,34661.059,121055.498,5885,826600.439,2009.3
FL,1980.1,1980,1,30685.913,127439.803,6252,826600.439,2009.3
FL,1980.2,1980,2,35337.228,138715.708,5841,826600.439,2009.3
FL,1980.3,1980,3,53132.628,153816.828,4475,826600.439,2009.3
FL,1980.4,1980,4,44253,163408.769,5052,826600.439,2009.3
FL,1981.1,1981,1,37107.751,169830.607,5698,826600.439,2009.3
FL,1981.2,1981,2,36541.541,171034.92,5747,826600.439,2009.3
FL,1981.3,1981,3,51259.549,169161.841,4579,826600.439,2009.3
FL,1981.4,1981,4,53650.393,178559.234,4443,826600.439,2009.3
FL,1982.1,1982,1,63949.372,205400.855,3917,826600.439,2009.3
FL,1982.2,1982,2,78888.488,247747.802,3359,826600.439,2009.3
FL,1982.3,1982,3,105376.47,301864.723,2722,826600.439,2009.3
FL,1982.4,1982,4,96200.586,344414.916,2904,826600.439,2009.3
FL,1983.1,1983,1,89172.468,369638.012,3067,826600.439,2009.3
FL,1983.2,1983,2,77874.09,368623.614,3399,826600.439,2009.3
FL,1983.3,1983,3,81053.552,344300.696,3281,826600.439,2009.3
FL,1983.4,1983,4,57224.622,305324.732,4228,826600.439,2009.3
FL,1984.1,1984,1,51446.413,267598.677,4568,826600.439,2009.3
FL,1984.2,1984,2,51968.642,241693.229,4536,826600.439,2009.3
FL,1984.3,1984,3,66084.036,226723.713,3819,826600.439,2009.3
FL,1984.4,1984,4,58698.99,228198.081,4147,826600.439,2009.3
FL,1985.1,1985,1,52536.775,229288.443,4510,826600.439,2009.3
FL,1985.2,1985,2,55249.883,232569.684,4335,826600.439,2009.3
FL,1985.3,1985,3,75544.692,242030.34,3486,826600.439,2009.3
FL,1985.4,1985,4,70260.256,253591.606,3672,826600.439,2009.3
FL,1986.1,1986,1,68784.72,269839.551,3716,826600.439,2009.3
FL,1986.2,1986,2,72550.6,287140.268,3590,826600.439,2009.3
FL,1986.3,1986,3,84870.301,296465.877,3177,826600.439,2009.3
FL,1986.4,1986,4,72053.693,298259.314,3605,826600.439,2009.3
FL,1987.1,1987,1,65939.263,295413.857,3826,826600.439,2009.3
FL,1987.2,1987,2,63322.21,286185.467,3941,826600.439,2009.3
FL,1987.3,1987,3,75907.084,277222.25,3467,826600.439,2009.3
FL,1987.4,1987,4,63915.789,269084.346,3919,826600.439,2009.3
FL,1988.1,1988,1,63087.856,266232.939,3945,826600.439,2009.3
FL,1988.2,1988,2,65272.165,268182.894,3859,826600.439,2009.3
FL,1988.3,1988,3,85885.897,278161.707,3147,826600.439,2009.3
FL,1988.4,1988,4,73303.802,287549.72,3561,826600.439,2009.3
FL,1989.1,1989,1,73125.186,297587.05,3568,826600.439,2009.3
FL,1989.2,1989,2,80637.845,312952.73,3296,826600.439,2009.3
FL,1989.3,1989,3,100830.002,327896.835,2804,826600.439,2009.3
FL,1989.4,1989,4,85218.736,339811.769,3167,826600.439,2009.3
FL,1990.1,1990,1,93720.586,360407.169,2958,826600.439,2009.3
FL,1990.2,1990,2,104687.926,384457.25,2737,826600.439,2009.3
FL,1990.3,1990,3,131856.701,415483.949,2357,826600.439,2009.3
FL,1990.4,1990,4,138061.664,468326.877,2266,826600.439,2009.3
FL,1991.1,1991,1,179208.816,553815.107,1794,826600.439,2009.3
FL,1991.2,1991,2,211662.942,660790.123,1507,826600.439,2009.3
FL,1991.3,1991,3,226310.852,755244.274,1412,826600.439,2009.3
FL,1991.4,1991,4,205356.169,822538.779,1552,826600.439,2009.3
FL,1992.1,1992,1,226668.446,869998.409,1408,826600.439,2009.3
FL,1992.2,1992,2,211408.247,869743.714,1509,826600.439,2009.3
FL,1992.3,1992,3,232019.433,875452.295,1371,826600.439,2009.3
FL,1992.4,1992,4,190568.822,860664.948,1673,826600.439,2009.3
FL,1993.1,1993,1,164663.106,798659.608,1940,826600.439,2009.3
FL,1993.2,1993,2,162232.092,749483.453,1967,826600.439,2009.3
FL,1993.3,1993,3,194927.253,712391.273,1632,826600.439,2009.3
FL,1993.4,1993,4,171069.986,692892.437,1875,826600.439,2009.3
FL,1994.1,1994,1,171355.697,699585.028,1868,826600.439,2009.3
FL,1994.2,1994,2,169431.221,706784.157,1896,826600.439,2009.3
FL,1994.3,1994,3,199478.936,711335.84,1594,826600.439,2009.3
FL,1994.4,1994,4,164353.383,704619.237,1946,826600.439,2009.3
FL,1995.1,1995,1,152221.623,685485.163,2090,826600.439,2009.3
FL,1995.2,1995,2,152812.194,668866.136,2081,826600.439,2009.3
FL,1995.3,1995,3,190695.499,660082.699,1672,826600.439,2009.3
FL,1995.4,1995,4,162072.623,657801.939,1970,826600.439,2009.3
FL,1996.1,1996,1,154078.459,659658.775,2068,826600.439,2009.3
FL,1996.2,1996,2,150870.014,657716.595,2108,826600.439,2009.3
FL,1996.3,1996,3,191369.881,658390.977,1662,826600.439,2009.3
FL,1996.4,1996,4,167274.58,663592.934,1916,826600.439,2009.3
FL,1997.1,1997,1,148405.982,657920.457,2145,826600.439,2009.3
FL,1997.2,1997,2,150518.281,657568.724,2111,826600.439,2009.3
FL,1997.3,1997,3,190200.906,656399.749,1678,826600.439,2009.3
FL,1997.4,1997,4,151860.906,640986.075,2095,826600.439,2009.3
FL,1998.1,1998,1,141662.488,634242.581,2228,826600.439,2009.3
FL,1998.2,1998,2,152362.293,636086.593,2087,826600.439,2009.3
FL,1998.3,1998,3,194045.841,639931.528,1642,826600.439,2009.3
FL,1998.4,1998,4,159207.12,647277.742,2007,826600.439,2009.3
FL,1999.1,1999,1,152059.84,657675.094,2092,826600.439,2009.3
FL,1999.2,1999,2,158179.799,663492.6,2017,826600.439,2009.3
FL,1999.3,1999,3,188625.6,658072.359,1693,826600.439,2009.3
FL,1999.4,1999,4,154191.892,653057.131,2064,826600.439,2009.3
FL,2000.1,2000,1,146918.055,647915.346,2169,826600.439,2009.3
FL,2000.2,2000,2,146163.036,635898.583,2177,826600.439,2009.3
FL,2000.3,2000,3,189114.92,636387.903,1686,826600.439,2009.3
FL,2000.4,2000,4,165436.285,647632.296,1932,826600.439,2009.3
FL,2001.1,2001,1,175365.493,676079.734,1824,826600.439,2009.3
FL,2001.2,2001,2,206866.205,736782.903,1542,826600.439,2009.3
FL,2001.3,2001,3,265808.999,813476.982,1178,826600.439,2009.3
FL,2001.4,2001,4,302769.316,950810.013,984,826600.439,2009.3
FL,2002.1,2002,1,309321.205,1084765.725,964,826600.439,2009.3
FL,2002.2,2002,2,293375.114,1171274.634,1023,826600.439,2009.3
FL,2002.3,2002,3,327890.657,1233356.292,891,826600.439,2009.3
FL,2002.4,2002,4,289326.549,1219913.525,1047,826600.439,2009.3
FL,2003.1,2003,1,268807.98,1179400.3,1160,826600.439,2009.3
FL,2003.2,2003,2,282634.657,1168659.843,1086,826600.439,2009.3
FL,2003.3,2003,3,327326.884,1168096.07,894,826600.439,2009.3
FL,2003.4,2003,4,276354.021,1155123.542,1116,826600.439,2009.3
FL,2004.1,2004,1,253054.151,1139369.713,1247,826600.439,2009.3
FL,2004.2,2004,2,239310.56,1096045.616,1326,826600.439,2009.3
FL,2004.3,2004,3,267944.745,1036663.477,1166,826600.439,2009.3
FL,2004.4,2004,4,253776.956,1014086.412,1243,826600.439,2009.3
FL,2005.1,2005,1,212473.528,973505.789,1500,826600.439,2009.3
FL,2005.2,2005,2,195546.672,929741.901,1627,826600.439,2009.3
FL,2005.3,2005,3,221808.758,883605.914,1440,826600.439,2009.3
FL,2005.4,2005,4,197874.108,827703.066,1608,826600.439,2009.3
FL,2006.1,2006,1,180933.003,796162.541,1774,826600.439,2009.3
FL,2006.2,2006,2,173749.604,774365.473,1844,826600.439,2009.3
FL,2006.3,2006,3,218287.484,770844.199,1460,826600.439,2009.3
FL,2006.4,2006,4,218207.105,791177.196,1461,826600.439,2009.3
FL,2007.1,2007,1,231127.454,841371.647,1380,826600.439,2009.3
FL,2007.2,2007,2,245983.929,913605.972,1292,826600.439,2009.3
FL,2007.3,2007,3,311064.855,1006383.343,952,826600.439,2009.3
FL,2007.4,2007,4,330163.347,1118339.585,880,826600.439,2009.3
FL,2008.1,2008,1,359015.39,1246227.521,773,826600.439,2009.3
FL,2008.2,2008,2,395057.878,1395301.47,679,826600.439,2009.3
FL,2008.3,2008,3,503841.283,1588077.898,467,826600.439,2009.3
FL,2008.4,2008,4,569695.039,1827609.59,349,826600.439,2009.3
FL,2009.1,2009,1,722788.023,2191382.223,185,826600.439,2009.3
FL,2009.2,2009,2,813034.009,2609358.354,132,826600.439,2009.3
FL,2009.3,2009,3,826600.439,2932117.51,125,826600.439,2009.3
FL,2009.4,2009,4,700583.769,3063006.24,200,826600.439,2009.3
FL,2010.1,2010,1,613965.681,2954183.898,289,826600.439,2009.3
FL,2010.2,2010,2,542747.351,2683897.24,391,826600.439,2009.3
FL,2010.3,2010,3,561031.158,2418327.959,366,826600.439,2009.3
FL,2010.4,2010,4,503487.983,2221232.173,468,826600.439,2009.3
FL,2011.1,2011,1,462397.07,2069663.562,538,826600.439,2009.3
FL,2011.2,2011,2,403863.481,1930779.692,654,826600.439,2009.3
FL,2011.3,2011,3,394422.874,1764171.408,680,826600.439,2009.3
FL,2011.4,2011,4,333371.4,1594054.825,864,826600.439,2009.3
FL,2012.1,2012,1,320327.876,1451985.631,920,826600.439,2009.3
FL,2012.2,2012,2,306524.406,1354646.556,972,826600.439,2009.3
FL,2012.3,2012,3,333502.559,1293726.241,863,826600.439,2009.3
FL,2012.4,2012,4,300789.87,1261144.711,988,826600.439,2009.3
FL,2013.1,2013,1,271561.782,1212378.617,1142,826600.439,2009.3
FL,2013.2,2013,2,252954.948,1158809.159,1249,826600.439,2009.3
FL,2013.3,2013,3,264465.264,1089771.864,1184,826600.439,2009.3
FL,2013.4,2013,4,205248.73,994230.724,1554,826600.439,2009.3
FL,2014.1,2014,1,232963.492,955632.434,1366,826600.439,2009.3
FL,2014.2,2014,2,206016.678,908694.164,1549,826600.439,2009.3
FL,2014.3,2014,3,201153.825,845382.725,1578,826600.439,2009.3
FL,2014.4,2014,4,161068.172,801202.167,1981,826600.439,2009.3
FL,2015.1,2015,1,137223.66,705462.335,2283,826600.439,2009.3
FL,2015.2,2015,2,122627.226,622072.883,2483,826600.439,2009.3
FL,2015.3,2015,3,140847.651,561766.709,2236,826600.439,2009.3
FL,2015.4,2015,4,111076.593,511775.13,2653,826600.439,2009.3
FL,2016.1,2016,1,98624.332,473175.802,2852,826600.439,2009.3
FL,2016.2,2016,2,97096.839,447645.415,2882,826600.439,2009.3
FL,2016.3,2016,3,118529.19,425326.954,2541,826600.439,2009.3
FL,2016.4,2016,4,91540.069,405790.43,3011,826600.439,2009.3
FL,2017.1,2017,1,86478.273,393644.371,3129,826600.439,2009.3
FL,2017.2,2017,2,92771.254,389318.786,2978,826600.439,2009.3
FL,2017.3,2017,3,112590.336,383379.932,2627,826600.439,2009.3
FL,2017.4,2017,4,94435.073,386274.936,2939,826600.439,2009.3
FL,2018.1,2018,1,87112.925,386909.588,3110,826600.439,2009.3
GA,1971.1,1971,1,10830.163,10830.163,8502,463836.917,2009.2
GA,1971.2,1971,2,9297.878,20128.041,8712,463836.917,2009.2
GA,1971.3,1971,3,9098.444,29226.485,8751,463836.917,2009.2
GA,1971.4,1971,4,7553.359,36779.844,8961,463836.917,2009.2
GA,1972.1,1972,1,8585.877,34535.558,8810,463836.917,2009.2
GA,1972.2,1972,2,6880.987,32118.667,9046,463836.917,2009.2
GA,1972.3,1972,3,7848.84,30869.063,8921,463836.917,2009.2
GA,1972.4,1972,4,6287.484,29603.188,9132,463836.917,2009.2
GA,1973.1,1973,1,8485.483,29502.794,8833,463836.917,2009.2
GA,1973.2,1973,2,7543.153,30164.96,8963,463836.917,2009.2
GA,1973.3,1973,3,7938.956,30255.076,8906,463836.917,2009.2
GA,1973.4,1973,4,8074.887,32042.479,8885,463836.917,2009.2
GA,1974.1,1974,1,15121.634,38678.63,7965,463836.917,2009.2
GA,1974.2,1974,2,15389.942,46525.419,7928,463836.917,2009.2
GA,1974.3,1974,3,17102.512,55688.975,7708,463836.917,2009.2
GA,1974.4,1974,4,29066.038,76680.126,6402,463836.917,2009.2
GA,1975.1,1975,1,76969.538,138528.03,3426,463836.917,2009.2
GA,1975.2,1975,2,66515.34,189653.428,3808,463836.917,2009.2
GA,1975.3,1975,3,45557.494,218108.41,4960,463836.917,2009.2
GA,1975.4,1975,4,39651.369,228693.741,5487,463836.917,2009.2
GA,1976.1,1976,1,43748.437,195472.64,5098,463836.917,2009.2
GA,1976.2,1976,2,34530.738,163488.038,5895,463836.917,2009.2
GA,1976.3,1976,3,30675.973,148606.517,6254,463836.917,2009.2
GA,1976.4,1976,4,30128.49,139083.638,6297,463836.917,2009.2
GA,1977.1,1977,1,41027.507,136362.708,5349,463836.917,2009.2
GA,1977.2,1977,2,26746.648,128578.618,6650,463836.917,2009.2
GA,1977.3,1977,3,28125.041,126027.686,6513,463836.917,2009.2
GA,1977.4,1977,4,23994.456,119893.652,6918,463836.917,2009.2
GA,1978.1,1978,1,32839.405,111705.55,6053,463836.917,2009.2
GA,1978.2,1978,2,24668.472,109627.374,6856,463836.917,2009.2
GA,1978.3,1978,3,27390.58,108892.913,6588,463836.917,2009.2
GA,1978.4,1978,4,24362.12,109260.577,6885,463836.917,2009.2
GA,1979.1,1979,1,36221.706,112642.878,5778,463836.917,2009.2
GA,1979.2,1979,2,27893.217,115867.623,6536,463836.917,2009.2
GA,1979.3,1979,3,30219.524,118696.567,6288,463836.917,2009.2
GA,1979.4,1979,4,33762.788,128097.235,5963,463836.917,2009.2
GA,1980.1,1980,1,44755.244,136630.773,5020,463836.917,2009.2
GA,1980.2,1980,2,46906.904,155644.46,4866,463836.917,2009.2
GA,1980.3,1980,3,52372.601,177797.537,4520,463836.917,2009.2
GA,1980.4,1980,4,40589.499,184624.248,5382,463836.917,2009.2
GA,1981.1,1981,1,47304.612,187173.616,4832,463836.917,2009.2
GA,1981.2,1981,2,37945.466,178212.178,5613,463836.917,2009.2
GA,1981.3,1981,3,45971.374,171810.951,4936,463836.917,2009.2
GA,1981.4,1981,4,59953.052,191174.504,4092,463836.917,2009.2
GA,1982.1,1982,1,85084.406,228954.298,3171,463836.917,2009.2
GA,1982.2,1982,2,75202.926,266211.758,3495,463836.917,2009.2
GA,1982.3,1982,3,76524.076,296764.46,3438,463836.917,2009.2
GA,1982.4,1982,4,79745.9,316557.308,3329,463836.917,2009.2
GA,1983.1,1983,1,83673.97,315146.872,3212,463836.917,2009.2
GA,1983.2,1983,2,59927.7,299871.646,4094,463836.917,2009.2
GA,1983.3,1983,3,50833.054,274180.624,4611,463836.917,2009.2
GA,1983.4,1983,4,43701.114,238135.838,5103,463836.917,2009.2
GA,1984.1,1984,1,50641.437,205103.305,4622,463836.917,2009.2
GA,1984.2,1984,2,38865.465,184041.07,5553,463836.917,2009.2
GA,1984.3,1984,3,43030.026,176238.042,5179,463836.917,2009.2
GA,1984.4,1984,4,47049.823,179586.751,4852,463836.917,2009.2
GA,1985.1,1985,1,58690.726,187636.04,4148,463836.917,2009.2
GA,1985.2,1985,2,50172.192,198942.767,4651,463836.917,2009.2
GA,1985.3,1985,3,52010.409,207923.15,4535,463836.917,2009.2
GA,1985.4,1985,4,46771.906,207645.233,4876,463836.917,2009.2
GA,1986.1,1986,1,58038.948,206993.455,4178,463836.917,2009.2
GA,1986.2,1986,2,53390.019,210211.282,4463,463836.917,2009.2
GA,1986.3,1986,3,59623.689,217824.562,4111,463836.917,2009.2
GA,1986.4,1986,4,55817.903,226870.559,4304,463836.917,2009.2
GA,1987.1,1987,1,71973.972,240805.583,3611,463836.917,2009.2
GA,1987.2,1987,2,58181.356,245596.92,4172,463836.917,2009.2
GA,1987.3,1987,3,57510.239,243483.47,4208,463836.917,2009.2
GA,1987.4,1987,4,48669.995,236335.562,4731,463836.917,2009.2
GA,1988.1,1988,1,61304.824,225666.414,4031,463836.917,2009.2
GA,1988.2,1988,2,49635.784,217120.842,4678,463836.917,2009.2
GA,1988.3,1988,3,57449.979,217060.582,4212,463836.917,2009.2
GA,1988.4,1988,4,53375.244,221765.831,4464,463836.917,2009.2
GA,1989.1,1989,1,71620.676,232081.683,3629,463836.917,2009.2
GA,1989.2,1989,2,62605.195,245051.094,3970,463836.917,2009.2
GA,1989.3,1989,3,60986.618,248587.733,4044,463836.917,2009.2
GA,1989.4,1989,4,58339.468,253551.957,4163,463836.917,2009.2
GA,1990.1,1990,1,82422.397,264353.678,3241,463836.917,2009.2
GA,1990.2,1990,2,69918.848,271667.331,3688,463836.917,2009.2
GA,1990.3,1990,3,75097.408,285778.121,3502,463836.917,2009.2
GA,1990.4,1990,4,90650.576,318089.229,3034,463836.917,2009.2
GA,1991.1,1991,1,143674.719,379341.551,2204,463836.917,2009.2
GA,1991.2,1991,2,125236.254,434658.957,2442,463836.917,2009.2
GA,1991.3,1991,3,103898.852,463460.401,2748,463836.917,2009.2
GA,1991.4,1991,4,96502.403,469312.228,2893,463836.917,2009.2
GA,1992.1,1992,1,125198.954,450836.463,2443,463836.917,2009.2
GA,1992.2,1992,2,92880.053,418480.262,2976,463836.917,2009.2
GA,1992.3,1992,3,86509.515,401090.925,3126,463836.917,2009.2
GA,1992.4,1992,4,76886.471,381474.993,3428,463836.917,2009.2
GA,1993.1,1993,1,89676.817,345952.856,3055,463836.917,2009.2
GA,1993.2,1993,2,73717.81,326790.613,3548,463836.917,2009.2
GA,1993.3,1993,3,69175.26,309456.358,3707,463836.917,2009.2
GA,1993.4,1993,4,65517.64,298087.527,3846,463836.917,2009.2
GA,1994.1,1994,1,78065.438,286476.148,3392,463836.917,2009.2
GA,1994.2,1994,2,62001.606,274759.944,4002,463836.917,2009.2
GA,1994.3,1994,3,65827.33,271412.014,3832,463836.917,2009.2
GA,1994.4,1994,4,61276.955,267171.329,4033,463836.917,2009.2
GA,1995.1,1995,1,72697.067,261802.958,3584,463836.917,2009.2
GA,1995.2,1995,2,64511.468,264312.82,3895,463836.917,2009.2
GA,1995.3,1995,3,73272.197,271757.687,3562,463836.917,2009.2
GA,1995.4,1995,4,70637.779,281118.511,3656,463836.917,2009.2
GA,1996.1,1996,1,79072.197,287493.641,3350,463836.917,2009.2
GA,1996.2,1996,2,65981.982,288964.155,3825,463836.917,2009.2
GA,1996.3,1996,3,71448.341,287140.299,3633,463836.917,2009.2
GA,1996.4,1996,4,75963.856,292466.376,3463,463836.917,2009.2
GA,1997.1,1997,1,76205.93,289600.109,3454,463836.917,2009.2
GA,1997.2,1997,2,61263.077,284881.204,4034,463836.917,2009.2
GA,1997.3,1997,3,70021.339,283454.202,3683,463836.917,2009.2
GA,1997.4,1997,4,62733.807,270224.153,3962,463836.917,2009.2
GA,1998.1,1998,1,74234.44,268252.663,3535,463836.917,2009.2
GA,1998.2,1998,2,56480.249,263469.835,4269,463836.917,2009.2
GA,1998.3,1998,3,65841.458,259289.954,3830,463836.917,2009.2
GA,1998.4,1998,4,62900.004,259456.151,3956,463836.917,2009.2
GA,1999.1,1999,1,74816.103,260037.814,3511,463836.917,2009.2
GA,1999.2,1999,2,64600.579,268158.144,3892,463836.917,2009.2
GA,1999.3,1999,3,70701.488,273018.174,3651,463836.917,2009.2
GA,1999.4,1999,4,71865.949,281984.119,3617,463836.917,2009.2
GA,2000.1,2000,1,80863.069,288031.085,3289,463836.917,2009.2
GA,2000.2,2000,2,68167.143,291597.649,3749,463836.917,2009.2
GA,2000.3,2000,3,78952.512,299848.673,3356,463836.917,2009.2
GA,2000.4,2000,4,89730.951,317713.675,3053,463836.917,2009.2
GA,2001.1,2001,1,123033.935,359884.541,2475,463836.917,2009.2
GA,2001.2,2001,2,133987.684,425705.082,2329,463836.917,2009.2
GA,2001.3,2001,3,161370.803,508123.373,1978,463836.917,2009.2
GA,2001.4,2001,4,191559.137,609951.559,1661,463836.917,2009.2
GA,2002.1,2002,1,218168.116,705085.74,1462,463836.917,2009.2
GA,2002.2,2002,2,187318.859,758416.915,1703,463836.917,2009.2
GA,2002.3,2002,3,182043.424,779089.536,1761,463836.917,2009.2
GA,2002.4,2002,4,193494.003,781024.402,1647,463836.917,2009.2
GA,2003.1,2003,1,194101.714,756958,1640,463836.917,2009.2
GA,2003.2,2003,2,191699.732,761338.873,1659,463836.917,2009.2
GA,2003.3,2003,3,203124.019,782419.468,1567,463836.917,2009.2
GA,2003.4,2003,4,171095.301,760020.766,1874,463836.917,2009.2
GA,2004.1,2004,1,171213.032,737132.084,1871,463836.917,2009.2
GA,2004.2,2004,2,143712.763,689145.115,2203,463836.917,2009.2
GA,2004.3,2004,3,141278.182,627299.278,2232,463836.917,2009.2
GA,2004.4,2004,4,130333.165,586537.142,2382,463836.917,2009.2
GA,2005.1,2005,1,133261.631,548585.741,2337,463836.917,2009.2
GA,2005.2,2005,2,128014.946,532887.924,2404,463836.917,2009.2
GA,2005.3,2005,3,136382.409,527992.151,2302,463836.917,2009.2
GA,2005.4,2005,4,130289.706,527948.692,2383,463836.917,2009.2
GA,2006.1,2006,1,137116.087,531803.148,2286,463836.917,2009.2
GA,2006.2,2006,2,125042.035,528830.237,2444,463836.917,2009.2
GA,2006.3,2006,3,136963.245,529411.073,2292,463836.917,2009.2
GA,2006.4,2006,4,142122.931,541244.298,2226,463836.917,2009.2
GA,2007.1,2007,1,149654.903,553783.114,2127,463836.917,2009.2
GA,2007.2,2007,2,137738.798,566479.877,2273,463836.917,2009.2
GA,2007.3,2007,3,152615.649,582132.281,2084,463836.917,2009.2
GA,2007.4,2007,4,164251.903,604261.253,1948,463836.917,2009.2
GA,2008.1,2008,1,197383.197,651989.547,1614,463836.917,2009.2
GA,2008.2,2008,2,198478.556,712729.305,1600,463836.917,2009.2
GA,2008.3,2008,3,235452.088,795565.744,1350,463836.917,2009.2
GA,2008.4,2008,4,319150.345,950464.186,922,463836.917,2009.2
GA,2009.1,2009,1,460081.792,1213162.781,546,463836.917,2009.2
GA,2009.2,2009,2,463836.917,1478521.142,534,463836.917,2009.2
